galaxyID,x,y,z,mag_r
3001496000000,52.28409,29.004744,24.3581,-18.33452
3001497000000,54.522797,29.68034,20.496117,-18.154585
3001498000000,59.84673,27.870316,19.576094,-18.416584
3001499000000,45.757263,25.546284,31.122274,-18.036999
3001500000000,41.742393,20.663782,2.1915874,-17.254469
3001501000000,56.46303,3.4298842,1.2310983,-17.8572
3001501000050,56.368954,3.4299612,1.0258976,-17.06331
3001502000000,57.162197,11.557886,7.8454785,-18.054543
3001503000000,61.01279,13.438723,28.683327,-18.25667
3001504000000,32.576653,10.37941,8.275339,-18.361496
3001505000000,34.75069,17.133799,20.860043,-18.37807
3001506000000,54.144188,15.879402,20.345816,-17.994574
3001507000000,56.940422,14.879726,4.620039,-17.827183
3001508000000,36.518543,30.032692,11.403605,-18.187462
3001509000000,33.47924,30.052465,13.23328,-17.195131
3001510000000,34.7309,29.667454,8.678803,-17.605673
3001511000000,37.051083,0.6817634,24.961353,-18.409622
3001512000000,50.5148,1.8404205,9.759831,-17.926468
3001513000000,47.792324,30.896032,14.830164,-18.054049
3001514000000,42.306145,12.406818,11.564097,-18.164389
3001514000031,42.23523,12.31226,11.564624,-15.709251
3001515000000,43.00422,26.715858,12.013961,-18.874813
3001515000036,42.89731,26.854305,12.110452,-15.54532
3001516000000,37.680573,17.926949,21.989326,-17.600822
3001517000000,45.67941,14.000809,24.370728,-17.657507
3001518000000,45.671875,12.819842,25.924732,-17.872185
3001519000000,56.125862,5.8582754,18.247189,-17.741068
3001520000000,57.645267,14.107857,30.72597,-18.593332
3001521000000,39.174465,26.562923,27.249392,-17.498533
3001522000000,34.067898,27.86244,6.4495826,-18.265196
3001523000000,33.245426,21.744513,2.9861233,-18.676243
3001524000000,61.43366,25.597475,20.495014,-18.065147
3001525000000,58.10208,15.90506,18.115778,-16.975231
3001526000000,57.433487,22.618237,6.280364,-16.931805
3001527000000,59.928288,26.567009,0.3005553,-16.70693
3001527000028,59.83497,26.497896,0.403428,-16.626156
3001528000000,32.1211,29.749092,22.788546,-18.332169
3001529000000,42.970806,27.923777,15.276555,-18.172134
3001530000000,40.335205,28.392014,14.004802,-18.556515
3001531000000,39.214268,2.3536959,1.0021688,-17.873228
3001532000000,48.67133,2.5987341,17.008425,-18.130798
3001533000000,52.38648,19.130249,17.10371,-18.010223
3001534000000,56.843166,2.094953,2.5053804,-18.089884
3001535000000,43.53731,13.469676,20.837927,-17.773388
3001536000000,49.529625,10.387545,28.341728,-17.673712
3001537000000,42.759853,14.157956,24.57609,-18.768948
3001538000000,33.20283,22.178493,27.50451,-17.96892
3001539000000,43.33734,24.45908,7.5043344,-18.301596
3001540000000,41.00172,20.629377,4.3349185,-17.45633
3001541000000,54.981735,8.187852,2.9904046,-18.024313
3001542000000,31.969656,21.425919,21.320679,-18.307856
3001543000000,56.691696,15.478141,22.750849,-16.669672
3001544000000,59.606583,15.802452,18.767199,-18.021414
3001545000000,48.389236,28.619505,15.687706,-17.561295
3001545000029,48.376118,28.643787,15.690981,-13.428708
3001546000000,54.776783,11.685602,10.063433,-18.108297
3001547000000,42.411163,17.493387,16.286926,-18.544043
3001548000000,38.2898,21.01758,21.654682,-18.236788
1002779000000,4.017136,53.478165,10.497404,-14.266526
1002788000000,6.5977755,56.295532,24.025661,-15.383207
1002793000000,14.031579,49.239605,28.531038,-14.375602
1002795000000,21.317923,58.850742,23.939775,-15.690929
1002801000000,4.5987906,32.60663,22.316422,-13.471427
1002806000000,15.716575,43.76435,24.768044,-16.582611
1002809000000,14.773061,41.34398,24.455076,-15.579766
1002810000000,9.866343,45.223137,27.461765,-15.967307
1002812000000,27.139315,51.514748,26.016798,-14.94212
1002816000000,19.686577,37.224518,26.017408,-13.352601
1002827000000,23.2231,49.362816,25.687302,-15.909186
1002828000000,23.756628,56.652752,23.191465,-15.576164
1002830000000,25.123539,53.518795,20.316296,-15.221405
1002834000000,20.250721,59.61662,21.318075,-14.046591
1002835000000,16.848932,56.717697,16.897463,-14.603311
1002837000000,21.35927,55.481056,21.366787,-15.904313
1002840000000,19.222355,47.5235,4.824691,-12.171664
1002842000000,20.584606,61.317757,8.02862,-15.587252
1002845000000,26.747747,37.30824,4.545508,-15.374262
1002850000000,17.298822,39.644714,16.927494,-14.801118
1002851000000,30.484745,35.035908,18.88034,-13.908209
1002854000000,22.963373,53.498924,30.698307,-13.836399
1002858000000,4.648772,36.80779,30.692293,-15.548021
1002863000000,29.295132,32.12588,28.9799,-14.614186
2000000000000,61.278507,36.062412,20.120695,-22.774033
2000000000915,61.24188,35.985786,19.968569,-14.146838
2000000000952,61.268654,36.087887,20.497498,-15.763454
2000000000996,61.184155,36.04086,20.188925,-18.068089
2000000001044,61.15667,36.21068,20.211224,-14.813837
2000000001078,61.24247,36.08251,20.278852,-15.547133
2000000001115,60.99581,36.133793,20.212103,-15.858124
2000000001152,61.24979,36.07255,20.16736,-15.251187
2000000001188,61.689854,35.93134,20.134548,-16.071053
2000000001222,61.411495,36.137127,20.260876,-16.41683
2000000001260,61.240456,36.1348,20.070639,-13.966794
2000000001291,61.134926,36.17493,20.288528,-16.354235
2000000001326,61.376793,36.08321,20.180927,-16.658781
2000000001364,61.1068,36.01383,20.07296,-17.056955
2000000001403,61.275784,36.113773,20.251038,-15.592379
2000000001440,61.114048,36.0454,20.167181,-19.779934
2000000001497,61.254948,36.12888,20.053066,-18.317665
2000000001584,61.411953,36.003876,20.084063,-16.219742
2000000001624,61.267063,36.09088,20.120226,-17.022282
2000000001662,61.389206,35.934456,19.910952,-15.083876
2000000001695,60.79549,35.888077,20.16225,-15.475991
2000000001727,61.033752,35.941444,20.178677,-15.823831
2000000001765,62.131744,35.8708,20.67782,-14.058759
2000000001818,61.328835,35.837563,20.344927,-16.529327
2000000001851,61.14207,36.30081,20.280396,-15.9369755
2000000001887,61.544052,36.00317,19.984037,-15.545763
2000000001920,60.976124,35.885475,20.047504,-15.646771
2000000001950,61.499138,36.067978,20.285582,-16.466694
2000000001981,61.502483,36.11077,20.116821,-17.206259
2000000002018,61.48799,35.88493,20.434032,-17.515041
2000000002064,61.267834,36.06861,20.142038,-19.67942
2000000002138,61.304775,36.129757,19.769602,-18.300621
2000000002179,62.441525,35.718884,20.669634,-16.34237
2000000002204,61.038967,36.94781,20.592422,-12.661939
2000000002232,61.478203,36.038616,20.10005,-18.387348
2000000002276,61.30578,35.965107,20.047388,-16.4689
2000000002310,60.576103,36.307873,20.105703,-14.144194
2000000002333,60.856342,35.78707,20.385681,-16.356947
2000000002350,61.242603,36.5506,19.929379,-14.089317
2000000002365,60.649834,36.526474,19.986874,-15.729956
2000000002387,60.780853,36.15757,20.387323,-17.30021
2000000002424,61.525276,35.982204,19.75241,-17.168495
2000000002464,61.95339,36.007305,20.273727,-17.138304
2000000002502,61.819187,36.086487,19.96372,-15.928242
2000000002523,61.592995,35.621094,20.56884,-16.849295
2000000002555,61.2102,36.11518,20.1745,-18.937098
2000000002599,61.730793,36.035114,20.264315,-17.467314
2000000002642,61.715164,35.610252,20.075556,-16.080912
2000000002670,61.14378,36.22824,20.063478,-20.24849
2000000002786,61.30266,36.139122,19.748302,-18.15234
2000000002802,61.270447,36.405987,19.972841,-17.992485
2000000002877,61.552387,35.754898,20.110039,-16.458614
2000000002902,61.295826,36.17927,20.196753,-16.959988
2000000002931,61.56975,35.735134,20.439453,-16.476192
2000000002954,61.572964,35.86528,19.778215,-20.407452
2000000003019,61.59187,35.84596,19.774086,-16.383188
2000000003055,61.5399,36.103275,20.165121,-21.149097
2000000003182,61.541313,36.031193,20.3011,-20.075756
2000000003272,61.97696,36.038322,20.055447,-19.157509
2000000003391,62.484997,35.896908,20.21595,-16.538559
2000000003413,61.383762,36.296085,20.068167,-20.157654
2000000003481,61.05405,36.280334,20.314548,-19.152376
2000000003524,61.322765,35.821033,20.653883,-18.662163
2000000003578,61.701534,35.558315,19.934305,-16.172516
2000000003608,61.769802,35.943733,19.860447,-18.124346
2000000003653,61.46929,36.271866,19.531986,-17.792158
2000000003694,62.049812,35.890884,20.526907,-18.278786
2000000003738,61.528603,36.177505,20.523891,-16.65734
2000000003765,61.169636,35.965965,20.094263,-17.78821
2000001000000,62.463066,54.85441,8.175412,-21.742344
2000001000144,62.42789,54.952793,8.018215,-14.028923
2000001000174,62.461933,54.92007,8.204334,-17.13028
2000001000213,62.465763,54.874596,8.173978,-15.134114
2000001000245,62.432796,54.972984,8.334537,-16.374054
2000002000000,62.470306,54.316376,9.576574,-21.145021
2000003000000,62.39435,45.405437,4.366274,-20.115059
2000003000084,62.349667,45.452934,4.331932,-15.260345
2000003000108,62.220787,45.368366,4.4559617,-14.54215
2000004000000,62.44064,48.566822,15.427227,-20.402113
2000004000064,62.49746,48.557487,15.396637,-17.161833
2000005000000,31.256819,34.76008,7.018371,-20.15145
2000005000074,31.290873,34.770588,6.9608445,-18.18081
2000006000000,31.270983,33.885887,29.07082,-18.9005
2000007000000,62.45314,46.801937,15.764369,-18.47691
2000007000040,62.45656,46.786667,15.715518,-15.048247
2000008000000,62.434788,56.634083,1.819557,-18.192194
2000009000000,62.467678,32.46866,11.090948,-18.908682
2000010000000,62.4378,55.723217,7.974483,-17.72067
2000011000000,62.433292,50.220932,18.023516,-18.229275
2000012000000,62.476315,57.38951,8.870691,-16.77731
2000013000000,62.487076,41.741104,16.53112,-17.258236
2000014000000,31.322752,31.55744,25.271654,-10.656489
2000015000000,31.27311,32.658985,26.75059,-16.902163
2000016000000,31.287374,61.820026,28.49273,-14.946195
2000017000000,31.250227,59.492126,5.441244,-15.311434
2000019000000,31.254372,49.75678,26.328152,-14.479622
2000020000000,34.39621,59.45672,29.856884,-23.05118
2000020001661,34.394012,59.46752,29.849619,-15.193278
2000020001704,34.421413,59.392284,30.01013,-15.254766
2000020001744,34.674488,59.429577,30.012552,-12.995141
2000020001782,34.269844,59.379704,29.74398,-16.373024
2000020001826,34.46563,59.41621,29.887152,-16.357859
2000020001871,34.522575,59.3844,29.779444,-16.173458
2000020001913,34.409084,59.535034,29.708838,-16.438164
2000020001950,34.39615,59.37324,29.828794,-16.620188
2000020001993,34.299942,59.16661,29.936937,-15.717133
2000020002033,34.43874,59.504627,29.915949,-16.9809
2000020002077,34.421535,59.324642,30.041595,-14.535369
2000020002111,34.385563,59.363888,29.93146,-15.652295
2000020002151,34.45092,59.343723,29.923643,-16.278557
2000020002192,34.382854,59.44313,29.903818,-18.630188
2000020002240,34.309235,59.388763,29.85147,-16.136276
2000020002281,34.481068,59.479225,29.861372,-18.987371
2000020002328,34.35084,59.44937,29.827198,-15.857647
2000020002370,34.357666,59.451267,29.848917,-18.264486
2000020002429,34.373363,59.1097,30.028564,-17.469631
2000020002473,34.451588,59.22769,29.784613,-18.601542
2000020002520,34.443504,59.54678,29.951687,-15.0548935
2000020002553,34.69573,59.273773,29.700191,-15.983629
2000020002591,34.364697,59.39295,29.802975,-15.659649
2000020002631,34.17519,59.363186,29.778784,-18.410677
2000020002678,34.32189,59.367107,29.85774,-18.146582
2000020002733,34.38646,59.5044,29.98237,-18.087156
2000020002791,34.51036,59.533936,29.94115,-18.563221
2000020002855,34.448357,59.49853,29.749994,-20.175936
2000020002927,34.44985,59.41227,29.724922,-15.346891
2000020002959,34.372635,59.491,29.879583,-15.146955
2000020002992,34.7885,59.31579,29.697786,-16.526749
2000020003028,34.30844,59.570347,29.862118,-16.521065
2000020003071,34.438324,59.410137,29.802074,-16.077364
2000020003106,34.237717,59.542797,29.959747,-14.998279
2000020003140,34.3842,59.346268,29.836617,-17.94055
2000020003187,34.457787,59.458687,29.844543,-16.769693
3000062001299,50.25741,12.73832,25.953384,-15.644416
3000062001319,50.39365,12.833897,26.099678,-20.21367
3000062001411,50.28005,12.8104725,25.916958,-16.912762
3000062001448,49.84806,12.930923,25.725933,-16.20002
3000062001476,50.336422,12.784143,26.02107,-17.376232
3000062001491,50.332207,12.7773485,25.988993,-14.588803
3000062001506,50.45752,12.823344,26.11836,-19.015934
3000062001559,50.796017,13.080695,26.161364,-17.089851
3000062001589,50.881477,12.831653,25.902752,-22.500555
3000062001739,50.96292,12.704469,25.892002,-14.539479
3000062001771,50.95511,12.82622,25.876144,-17.164118
3000062001815,50.256664,12.748569,25.955215,-15.542578
3000062001847,51.511864,12.788678,25.975124,-15.471643
3000062001873,50.303635,12.772787,25.94298,-15.061495
3000062001895,51.036182,13.186993,26.287342,-16.304394
3000062001920,50.35893,12.701508,26.125793,-21.26462
3000062002074,50.1711,12.745274,25.727667,-18.787857
3000062002125,50.081127,13.15891,26.048285,-16.989592
3000062002159,50.7265,13.095304,25.749235,-17.973684
3000062002195,50.47238,12.791886,26.275087,-18.108023
3000062002249,50.743427,13.190367,26.146982,-11.683909
3000062002269,50.680286,13.031725,26.268833,-16.303448
3000062002293,50.87581,12.71121,26.10593,-18.63356
3000062002326,50.4566,13.073562,25.94907,-17.508215
3000062002359,51.11121,12.998042,26.472885,-19.301193
3000062002400,50.078663,13.04626,26.503899,-19.202602
3000062002443,50.397144,12.544995,25.816551,-17.708931
3000063000000,35.204014,15.985729,21.924507,-23.028738
3000063000386,35.402767,16.058287,21.825676,-15.894255
3000063000427,35.179127,16.244314,22.109549,-16.17646
3000063000462,35.291225,16.168518,22.115408,-17.616686
3000063000501,35.099472,15.87405,21.942886,-16.660524
3000063000542,35.208405,15.9152975,21.97593,-17.722757
3000063000586,35.094654,15.76097,21.94857,-17.430017
3000063000626,34.829628,15.476562,22.122164,-17.08219
3000063000669,35.298813,16.040377,21.849903,-17.036703
3000063000711,35.04886,15.664762,21.691376,-18.971018
3000063000756,35.2008,15.974887,21.864012,-17.918118
3000063000816,35.03243,16.176407,21.895374,-16.09428
3000063000845,35.15732,16.06857,21.95806,-17.458239
3000063000881,34.987015,16.069096,22.3546,-15.007495
3000063000899,35.73713,16.351269,22.107912,-15.071654
3000063000931,35.676163,15.757319,21.728418,-13.481117
3000063000948,35.206444,15.973721,21.926931,-20.458963
3000063001014,35.203297,16.066874,21.948925,-19.536146
3000063001090,35.029858,15.828479,21.83476,-15.801154
3000063001128,34.893192,15.660958,22.034014,-16.737017
3000063001161,34.688324,16.626581,22.067596,-21.08333
3000063001270,34.801487,16.604486,22.018831,-15.174352
3000063001304,34.818974,16.653967,22.035969,-16.841148
3000063001341,35.213066,16.180603,22.075008,-22.517307
3000063001567,35.2899,15.896822,21.988,-16.764082
3000063001608,35.128345,16.798628,22.053413,-15.407339
3000063001643,34.959717,16.222105,22.101215,-13.782762
3000063001671,35.231274,15.866223,22.050695,-15.485845
3000063001707,35.31661,16.145794,21.647339,-12.95638
3000063001734,35.78561,15.650136,22.623226,-21.47392
3000063001782,35.644524,15.732511,22.457808,-16.926956
3000063001826,35.7534,15.650797,22.670946,-17.053493
3000063001885,35.77341,15.528408,22.576387,-18.78698
3000063001939,35.30876,16.112728,22.059793,-21.076885
3000063002082,35.42044,14.739452,22.073643,-15.85179
3000063002118,35.53077,14.733379,21.72447,-15.360078
3000063002154,35.082012,16.568192,22.000465,-19.423233
3000063002226,35.08952,16.506205,21.925756,-17.523258
3000063002259,35.176483,15.575248,22.46674,-18.04012
3000063002295,35.112366,16.708115,21.889414,-18.745981
3000063002337,35.157497,15.979523,21.828112,-17.83769
3000063002382,35.19744,15.814234,21.877438,-16.632149
3000063002417,35.496647,15.666816,22.074532,-17.458141
3000063002462,35.3412,15.666589,21.976803,-17.293015
3000063002500,34.46122,15.842213,21.866714,-21.22884
3000063002644,34.204716,15.7892685,21.524286,-16.615395
3000063002677,34.25974,15.845959,21.73398,-20.313917
3000063002773,34.246803,15.851575,21.72275,-18.36024
3000063002815,34.222374,15.740375,21.567513,-20.113111
3000063002905,33.576305,15.7981,21.526533,-15.662109
3000063002931,35.746628,16.094185,22.573397,-18.427944
3000063002988,35.191315,15.023773,21.937529,-17.932978
3000063003026,33.505478,15.766484,21.77019,-15.515737
3000064000000,39.929295,25.34236,20.824854,-21.875933
3000064000396,40.001595,25.336216,20.804733,-13.496427
3000064000434,39.93404,25.397844,20.838354,-17.793177
3000064000479,39.946487,25.266186,20.868069,-15.72397
3000064000518,39.942936,25.19218,20.825108,-17.162207
3000064000560,39.797844,25.386747,20.871803,-16.994144
3000064000596,39.75508,25.521738,20.99906,-13.854061
3000064000628,39.863434,25.577793,20.924849,-3.7959948
3000064000658,40.018112,25.024414,20.709827,-16.748602
3000064000698,39.99816,25.079967,20.815886,-16.582487
3000064000759,39.95721,25.0946,20.831484,-17.903065
3000064000803,39.79111,25.491766,20.792006,-19.112911
3000064000887,39.73816,25.137867,21.097176,-15.470222
3000064000918,40.12295,24.716717,20.725277,-17.12409
3000064000954,39.829662,25.150414,20.50124,-17.034513
3000064000992,40.125294,25.487654,20.791117,-14.797516
3000064001012,40.029057,25.133987,20.805449,-15.917211
3000064001042,40.15265,25.333458,20.447697,-17.632952
3000064001083,39.945534,25.59968,20.693153,-16.310028
3000064001119,39.875366,25.47553,20.892658,-20.338846
3000064001213,40.36543,25.23323,20.551952,-15.335565
3000064001244,39.721348,25.143272,21.119825,-15.732564
3000064001260,39.945953,25.685143,21.182438,-17.730011
3000064001301,40.230824,25.595009,20.235523,-15.921433
3000064001330,39.40554,25.51724,20.619715,-16.310825
3000064001362,39.39124,25.150694,20.938818,-18.339209
3000064001402,39.838894,24.916653,20.530165,-20.131115
3000064001460,39.899754,25.673826,20.855844,-21.228266
3000064001562,39.81471,25.90345,20.844963,-15.087535
3000064001595,39.912025,25.557014,20.948076,-16.45077
3000064001628,39.981888,25.550785,20.573277,-20.161575
3000064001706,39.78222,25.34822,20.60384,-19.6065
3000064001816,39.79293,25.673967,20.407629,-18.886257
3000064001876,39.527,25.113337,20.915895,-19.332266
3000064001956,39.668484,25.690168,21.023346,-17.827599
3000064001999,39.9466,25.705727,20.386896,-17.69276
3000064002024,39.86489,25.259922,20.13017,-17.56098
3000065000000,41.409687,20.070448,2.2288043,-21.44561
3000065000273,41.456352,20.270126,2.338581,-16.657457
3000065000314,41.454914,20.19549,2.3762991,-15.414852
3000065000349,41.47206,20.152716,2.2281048,-16.896074
3000065000388,41.23248,19.944077,1.981363,-16.341156
3000065000429,41.485798,19.808125,2.2698019,-18.257317
3000065000469,41.790802,20.11264,2.1370797,-15.358604
3000065000496,41.331795,20.159262,2.2950675,-17.10943
3000065000528,41.466587,20.450829,1.8447093,-16.87286
3000065000566,41.770466,20.22178,1.750396,-15.714428
3000065000598,41.366943,20.690533,2.00187,-15.208241
3000065000621,41.38524,19.991533,2.3170972,-18.66444
3000065000716,41.03808,20.026789,1.8554893,-16.97456
3000065000760,40.845806,20.0074,1.9707202,-16.36934
3000065000794,41.57931,20.058458,2.1041968,-17.438244
3000065000834,41.548,19.661882,2.2352943,-21.070477
3000065000998,41.465874,19.575052,2.374451,-16.054956
3000065001030,41.39363,19.468548,1.8847971,-16.46908
3000065001068,41.408165,19.72372,2.1467772,-15.260763
3000065001094,41.39067,19.707436,2.1218572,-14.578852
3000065001121,41.601925,19.672024,2.303596,-14.847535
3000065001151,41.40653,19.723276,2.1560614,-14.910476
3000065001169,41.75373,19.813608,2.294753,-16.338997
3000065001216,41.58435,20.261883,2.2755494,-18.191439
3000065001257,41.48332,20.016216,2.6642547,-17.567453
3000065001296,41.479424,20.007551,2.4487886,-17.995378
3000065001358,41.80865,20.222239,2.3973804,-17.205835
3000065001390,41.485672,20.001293,1.8873954,-16.335426
3000065001424,41.465565,20.460438,1.8490767,-15.782145
3000065001430,41.610603,20.107153,2.1731493,-15.261413
3000065001454,41.411354,20.073324,2.222523,-22.572424
3000065001822,41.426746,20.01633,2.2914011,-16.433962
3000065001850,41.424026,20.117859,2.0445876,-17.539751
3000065001886,41.217308,20.520401,2.5670464,-16.37265
3000065001926,41.473564,20.451477,2.391767,-16.163242
3000065001963,41.515957,20.103127,2.3139405,-21.798626
3000065002081,41.365623,19.986704,1.8469862,-19.978046
3000065002134,41.417934,20.041267,1.8352437,-19.843836
3000065002198,41.781216,19.927982,1.9751242,-18.748495
3000065002248,41.23076,19.69207,2.2693548,-18.780092
2000020003226,33.993877,59.730442,29.537466,-16.877678
2000020003269,34.539154,59.387707,29.91278,-19.089268
2000020003320,34.22797,59.615807,29.412178,-17.748722
2000020003391,34.655933,59.142006,29.64836,-15.344948
2000020003427,34.398605,59.233696,29.700365,-16.79963
2000020003466,34.465942,59.535763,29.769493,-18.72346
2000020003525,34.35678,59.383896,29.766075,-16.109047
2000020003567,34.51464,59.206978,30.030573,-17.624332
2000020003611,34.504215,59.38686,29.83027,-20.749361
2000020003701,34.116764,59.348473,29.774698,-14.3977585
2000020003733,34.344967,59.370304,29.859423,-18.705263
2000020003782,34.49569,59.822533,29.971045,-15.943163
2000020003821,34.35969,59.457542,29.710855,-16.230177
2000020003863,34.306072,59.537323,29.909243,-16.462969
2000020003901,34.29334,59.531494,29.90255,-16.640549
2000020003942,34.46741,59.42785,29.967693,-16.21687
2000020003985,34.20709,59.466694,29.738382,-18.846714
2000020004040,34.21674,59.696186,29.689352,-17.649044
2000020004091,34.644596,59.20544,29.576385,-18.576172
2000020004135,34.394253,59.477436,29.867044,-19.222712
2000020004185,34.53194,59.047264,29.600471,-19.719408
3001719000000,48.790684,25.66038,16.613028,-19.464401
3001719000042,48.78791,25.680206,16.620588,-15.153723
3001720000000,38.849567,26.468687,28.798424,-16.590702
3001721000000,38.120182,16.60865,4.5507,-17.83259
3001722000000,36.28754,27.403927,1.1416708,-17.914593
3001723000000,50.661095,10.654809,3.1100001,-17.91874
3001724000000,62.344048,4.96332,13.347789,-17.906887
3001725000000,39.845097,19.997423,10.820529,-17.740757
3001726000000,35.08327,25.809294,12.032014,-18.027615
3001727000000,36.621166,26.797974,13.512391,-17.870918
3001728000000,40.217957,0.31229064,20.135483,-17.62594
3001729000000,37.78909,2.2691858,21.484816,-18.318449
3001730000000,55.97182,28.369734,15.936441,-17.239094
3001731000000,51.14219,26.091532,7.822009,-17.500507
3001732000000,38.67977,8.063644,2.3855746,-18.304728
3001733000000,42.996655,19.223606,17.061262,-17.547817
3001734000000,43.906174,22.963406,16.82841,-17.73153
3001735000000,40.97564,15.554068,20.378674,-17.346392
3001736000000,54.642582,14.80268,22.762306,-16.61068
3001737000000,46.802425,23.57949,19.462101,-13.200462
3001738000000,36.617092,13.799697,24.919598,-17.381115
3001739000000,53.014355,22.91397,0.075029776,-18.132883
3001740000000,60.11931,4.2237043,4.810777,-18.001945
3001741000000,55.821182,13.855718,27.471285,-17.711815
3001742000000,36.27609,20.042248,17.971046,-17.516352
3001743000000,31.908567,27.69366,4.943553,-18.16136
3001744000000,36.302876,25.272865,14.709227,-17.589407
3001744000031,36.497585,25.484365,14.736667,-15.909693
3001745000000,32.91777,28.96556,20.515747,-17.022785
3001746000000,59.307514,31.099152,18.57752,-17.687565
3001747000000,39.514072,28.448904,22.972641,-17.809237
3001748000000,36.44257,28.852167,22.1661,-17.180252
3001749000000,53.194824,1.3530226,15.7387085,-18.192305
3001750000000,50.53699,30.828978,11.976937,-17.51425
3001751000000,52.039265,22.474047,10.124464,-17.63446
3001752000000,49.316624,15.2021475,17.405348,-18.017689
3001752000040,49.21466,14.734549,17.28172,-16.744122
3001753000000,56.642067,19.200897,5.898444,-17.675817
3001754000000,59.292995,5.9824615,4.881224,-17.776518
3001755000000,58.438286,4.9005013,14.011981,-16.846275
3001756000000,41.827293,11.694193,10.672581,-18.050068
3001757000000,39.003983,7.601518,3.4102092,-17.69535
3001758000000,40.87324,20.279076,10.588931,-17.137228
3001759000000,35.961212,10.220013,22.503767,-18.04979
3001760000000,42.20964,16.455925,17.03734,-18.390194
3001761000000,54.736633,17.602188,23.021172,-18.145573
3001762000000,47.45768,18.01877,20.922316,-17.552986
3001763000000,52.234386,26.775799,25.10573,-17.658873
3001764000000,57.446514,15.820453,29.14185,-18.138319
3001765000000,37.33419,13.93375,24.687729,-17.835354
3001766000000,40.662205,23.348806,1.0508822,-18.6289
3001767000000,61.162262,13.71964,9.395743,-16.11825
3001767000023,61.138435,13.660709,9.340815,-14.815525
3001768000000,60.87856,10.537071,15.699099,-17.938805
3001769000000,40.942932,12.641444,10.659495,-18.440222
3001770000000,37.241978,18.537888,10.750669,-17.682678
3001771000000,37.01291,24.185913,14.413291,-17.08114
3001772000000,56.478687,19.537886,16.377638,-16.512741
3001773000000,53.893635,21.621187,13.635055,-17.11981
3001774000000,47.097103,22.289051,4.831744,-17.365173
3001775000000,44.760963,20.409029,15.846765,-17.884642
3001776000000,36.736355,16.648037,3.3522317,-17.894495
3001777000000,41.5143,21.611305,16.893974,-17.677298
3001778000000,36.522232,19.305485,22.168627,-17.62217
3001779000000,55.215633,21.656252,27.400257,-13.53746
3001780000000,43.775623,15.704556,24.865143,-18.02038
3001781000000,37.366184,21.858057,0.2964743,-17.811153
3001782000000,48.44994,30.94056,29.495796,-17.172213
3001783000000,62.1455,2.855331,10.773098,-18.193941
3001784000000,61.42652,3.1224916,9.370666,-17.669806
3001785000000,36.28774,2.0051253,19.532726,-17.240957
3001786000000,35.793686,18.87985,4.999532,-18.064816
3001787000000,32.677593,27.068682,3.7894654,-18.520912
3001788000000,52.684166,0.76260036,8.37664,-17.245872
3001789000000,55.72883,0.25216767,3.7209876,-18.132893
3001790000000,44.310184,24.712004,15.165996,-17.931133
3001791000000,51.395836,27.311102,8.82154,-17.772852
3001792000000,53.426327,4.7631335,8.682557,-17.543344
3001793000000,40.172108,16.83571,20.568129,-18.170769
3001794000000,39.35617,13.738443,5.433898,-18.310156
3001794000030,39.366467,13.742881,5.455308,-15.531562
3001795000000,42.04179,5.1488357,21.17332,-17.142044
3001796000000,44.157944,6.1622453,26.141256,-17.972338
3001797000000,56.748436,7.8516717,31.212946,-17.108458
3001798000000,47.564163,18.990366,18.257349,-16.909082
3001799000000,49.78011,25.684975,17.187117,-17.719896
3001800000000,50.178497,22.089993,1.6021811,-17.229708
3001801000000,61.08165,2.9156506,14.504532,-17.756737
3001802000000,58.07752,5.145719,22.5054,-16.571417
3001803000000,35.19549,8.1514015,24.779547,-17.791302
3001804000000,34.212914,24.664143,11.273178,-17.955896
3001805000000,61.74101,24.170395,13.379941,-16.769318
3001806000000,56.15283,2.2301166,23.776754,-17.499123
3001807000000,47.396862,24.334488,7.1967454,-17.879019
3001808000000,41.988537,20.189205,11.116948,-15.122799
3001809000000,58.548893,6.832781,13.104477,-17.789927
3001810000000,40.917225,16.50608,9.101526,-14.920082
3001810000026,40.884083,16.515324,9.113016,-12.764505
3001811000000,41.79933,13.817836,12.598018,-16.30919
3001812000000,39.108894,26.02786,14.569643,-15.872827
3001813000000,35.43531,23.750013,22.688074,-17.826265
3001814000000,36.100548,9.438951,22.700298,-17.922628
3001815000000,49.73416,26.891012,28.28052,-18.025414
3001816000000,41.18537,21.496552,1.5247585,-17.703287
3001817000000,59.51625,5.789862,4.8803616,-17.915014
3001818000000,33.365116,17.993258,17.650593,-17.64826
3001819000000,33.4836,25.460094,10.755458,-17.513073
3001820000000,44.410595,26.713232,15.588243,-13.761116
3001821000000,54.893093,23.679678,4.386177,-17.364298
3001822000000,52.161217,22.76202,6.750065,-18.120577
3001823000000,49.28423,22.849995,4.8707323,-17.378529
3001824000000,53.510063,17.217379,2.9310987,-17.52134
3001825000000,58.349194,10.310996,13.984557,-17.190123
3001826000000,54.398514,6.0645885,18.132662,-16.65345
3001827000000,37.06438,16.630865,4.1792254,-17.994795
3001828000000,38.8897,18.071812,7.8176017,-17.718441
3001829000000,34.312176,2.173591,25.84408,-17.891367
3001830000000,36.753822,4.2835965,24.201307,-15.681264
3001831000000,55.8231,14.043918,28.510853,-17.788708
3001832000000,48.303658,14.425717,25.672968,-17.795452
3001833000000,48.71836,8.589485,29.5317,-17.806864
